Motorname,Motornummer,Motorfamilie,Stillstandsstrom,Spitzenstrom,Grenzdrehzahl,Motorpolzahl,Kt,L,R,J,Einsatzphi,Endwertphi,MTANG,MLGQ,MLGD,MLGC,MLGP,KC,KTN,PIDT2,GVFBT,GV,GVTN,FBtype,Respoles,Resphase,DICONT,Unenn,RedFaktor,Ipeak,MVANGLP
AKMH23D 480V,19511,19,1.89,11,8000,6,0.52,17.3,8.79,0.216,4000,20,0,1.2456,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,3.78,20
AKMH23E 230V,19512,19,2.36,13.9,6500,6,0.42,11.1,5.46,0.216,3250,20,0,0.7992,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,320,1,4.72,20
AKMH23E 400V,19513,19,2.36,13.9,8000,6,0.42,11.1,5.46,0.216,4000,20,0,0.7992,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,4.72,20
AKMH23E 480V,19514,19,2.36,13.9,8000,6,0.42,11.1,5.46,0.216,4000,20,0,0.7992,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,4.72,20
AKMH23F 230V,19515,19,3.71,21.6,8000,6,0.27,4.68,2.36,0.216,4000,20,0,0.67392,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,320,1,7.42,20
AKMH23F 400V,19516,19,3.71,21.6,8000,6,0.27,4.68,2.36,0.216,4000,20,0,0.67392,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,560,1,7.42,20
AKMH23F 480V,19517,19,3.71,21.6,8000,6,0.27,4.68,2.36,0.216,4000,20,0,0.67392,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,680,1,7.42,20
AKMH24D 230V,19518,19,1.91,11.1,4000,6,0.63,18.7,9.04,0.27,2000,20,0,1.3464,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,320,1,3.82,20
AKMH24D 400V,19519,19,1.91,11.1,8000,6,0.63,18.7,9.04,0.27,4000,20,0,1.3464,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,3.82,20
AKMH24D 480V,19520,19,1.91,11.1,8000,6,0.63,18.7,9.04,0.27,4000,20,0,1.3464,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,3.82,20
AKMH24E 230V,19521,19,2.41,14,5500,6,0.5,11.8,5.46,0.27,2750,20,0,0.8496,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,320,1,4.82,20
AKMH24E 400V,19522,19,2.41,14,8000,6,0.5,11.8,5.46,0.27,4000,20,0,0.8496,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,4.82,20
AKMH24E 480V,19523,19,2.41,14,8000,6,0.5,11.8,5.46,0.27,4000,20,0,0.8496,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,4.82,20
AKMH24F 230V,19524,19,3.38,19.5,8000,6,0.36,6.16,2.96,0.27,4000,20,0,0.88704,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,320,1,6.76,20
AKMH24F 400V,19525,19,3.38,19.5,8000,6,0.36,6.16,2.96,0.27,4000,20,0,0.88704,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,560,1,6.76,20
AKMH24F 480V,19526,19,3.38,19.5,8000,6,0.36,6.16,2.96,0.27,4000,20,0,0.88704,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,680,1,6.76,20
AKMH31C 230V,19527,19,1.29,6.9,2500,8,0.85,37.5,21.4,0.33,1250,20,0,2.7,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,320,1,2.58,20
AKMH31C 400V,19528,19,1.29,6.9,6000,8,0.85,37.5,21.4,0.33,3000,20,0,2.7,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,2.58,20
AKMH31C 480V,19529,19,1.29,6.9,6000,8,0.85,37.5,21.4,0.33,3000,20,0,2.7,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,2.58,20
AKMH31E 230V,19530,19,2.76,15,6000,8,0.41,8.6,4.76,0.33,3000,20,0,0.6192,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,320,1,5.52,20
AKMH31E 400V,19531,19,2.76,15,8000,8,0.41,8.6,4.76,0.33,4000,20,0,0.6192,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,5.52,20
AKMH31E 480V,19532,19,2.76,15,8000,8,0.41,8.6,4.76,0.33,4000,20,0,0.6192,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,5.52,20
AKMH31H 230V,19533,19,5.59,29.3,8000,8,0.21,2.4,1.31,0.33,4000,20,0,0.3456,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,320,1,11.18,20
AKMH31H 400V,19534,19,5.59,29.3,8000,8,0.21,2.4,1.31,0.33,4000,20,0,0.3456,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,560,1,11.18,20
AKMH31H 480V,19535,19,5.59,29.3,8000,8,0.21,2.4,1.31,0.33,4000,20,0,0.3456,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,680,1,11.18,20
AKMH32C 230V,19536,19,1.3,7.2,1500,8,1.4,46.5,23.8,0.59,750,20,0,3.348,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,320,1,2.6,20
AKMH32C 400V,19537,19,1.3,7.2,3000,8,1.4,46.5,23.8,0.59,1500,20,0,3.348,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,2.6,20
AKMH32C 480V,19538,19,1.3,7.2,3500,8,1.4,46.5,23.8,0.59,1750,20,0,3.348,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,2.6,20
AKMH32E 230V,19539,19,2.56,14.1,3500,8,0.73,12.8,6.32,0.59,1750,20,0,0.9216,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,320,1,5.12,20
AKMH32E 400V,19540,19,2.56,14.1,7000,8,0.73,12.8,6.32,0.59,3500,20,0,0.9216,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,5.12,20
AKMH32E 480V,19541,19,2.56,14.1,8000,8,0.73,12.8,6.32,0.59,4000,20,0,0.9216,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,5.12,20
AKMH32H 230V,19542,19,4.92,27.5,7000,8,0.39,3.53,1.71,0.59,3500,20,0,0.50832,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,320,1,9.84,20
AKMH32H 400V,19543,19,4.92,27.5,8000,8,0.39,3.53,1.71,0.59,4000,20,0,0.50832,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,560,1,9.84,20
AKMH32H 480V,19544,19,4.92,27.5,8000,8,0.39,3.53,1.71,0.59,4000,20,0,0.50832,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,680,1,9.84,20
AKMH33C 230V,19545,19,1.27,7.4,1000,8,1.86,53.6,26.6,0.85,500,20,0,3.8592,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,320,1,2.54,20
AKMH33C 400V,19546,19,1.27,7.4,2000,8,1.86,53.6,26.6,0.85,1000,20,0,3.8592,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,2.54,20
AKMH33C 480V,19547,19,1.27,7.4,2500,8,1.86,53.6,26.6,0.85,1250,20,0,3.8592,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,2.54,20
AKMH33E 230V,19548,19,2.2,12.9,2000,8,1.1,18.5,9.03,0.85,1000,20,0,1.332,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,320,1,4.4,20
AKMH33E 400V,19549,19,2.2,12.9,4500,8,1.1,18.5,9.03,0.85,2250,20,0,1.332,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,4.4,20
AKMH33E 480V,19550,19,2.2,12.9,5000,8,1.1,18.5,9.03,0.85,2500,20,0,1.332,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,4.4,20
AKMH33H 230V,19551,19,4.78,28.1,5500,8,0.52,4.1,1.98,0.85,2750,20,0,0.5904,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,320,1,9.56,20
AKMH33H 400V,19552,19,4.78,28.1,8000,8,0.52,4.1,1.98,0.85,4000,20,0,0.5904,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,560,1,9.56,20
AKMH33H 480V,19553,19,4.78,28.1,8000,8,0.52,4.1,1.98,0.85,4000,20,0,0.5904,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,680,1,9.56,20
AKMH41C 230V,19554,19,1.39,7.3,1200,10,1.34,66.1,21.3,0.81,600,20,0,4.7592,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,320,1,2.78,20
AKMH41C 400V,19555,19,1.39,7.3,3000,10,1.34,66.1,21.3,0.81,1500,20,0,4.7592,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,2.78,20
AKMH41C 480V,19556,19,1.39,7.3,3500,10,1.34,66.1,21.3,0.81,1750,20,0,4.7592,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,2.78,20
AKMH41E 230V,19557,19,2.71,14.3,3000,10,0.71,18.4,6.04,0.81,1500,20,0,2.6496,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,320,1,5.42,20
AKMH41E 400V,19558,19,2.71,14.3,6000,10,0.71,18.4,6.04,0.81,3000,20,0,2.6496,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,560,1,5.42,20
AKMH41E 480V,19559,19,2.71,14.3,6000,10,0.71,18.4,6.04,0.81,3000,20,0,2.6496,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,680,1,5.42,20
AKMH41H 230V,19560,19,5.32,28,6000,10,0.37,5,1.58,0.81,3000,20,0,1.2,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,320,1,10.64,20
AKMH41H 400V,19561,19,5.32,28,6000,10,0.37,5,1.58,0.81,3000,20,0,1.2,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,560,1,10.64,20
AKMH41H 480V,19562,19,5.32,28,6000,10,0.37,5,1.58,0.81,3000,20,0,1.2,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,680,1,10.64,20
AKMH42C 400V,19563,19,1.35,7,1500,10,2.4,97.4,27.5,1.45,750,20,0,7.0128,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,2.7,20
AKMH42C 480V,19564,19,1.35,7,2000,10,2.4,97.4,27.5,1.45,1000,20,0,7.0128,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,2.7,20
AKMH42E 230V,19565,19,2.63,13.7,1800,10,1.26,26.8,7.8,1.45,900,20,0,1.9296,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,320,1,5.26,20
AKMH42E 400V,19566,19,2.63,13.7,3500,10,1.26,26.8,7.8,1.45,1750,20,0,1.9296,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,5.26,20
AKMH42E 480V,19567,19,2.63,13.7,4000,10,1.26,26.8,7.8,1.45,2000,20,0,1.9296,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,5.26,20
AKMH42H 230V,19568,19,5.76,30,2500,10,0.59,6,1.67,1.45,1500,20,0,0.864,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,320,1,11.52,20
AKMH42H 400V,19569,19,5.76,30,6000,10,0.59,6,1.67,1.45,3000,20,0,0.864,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,560,1,11.52,20
AKMH42H 480V,19570,19,5.76,30,6000,10,0.59,6,1.67,1.45,3000,20,0,0.864,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,680,1,11.52,20
AKMH42J 230V,19571,19,8.06,42,6000,10,0.43,3.1,0.82,1.45,3000,20,0,0.744,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,320,1,16.12,20
AKMH42J 400V,19572,19,8.06,42,6000,10,0.43,3.1,0.82,1.45,3000,20,0,0.744,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,560,1,16.12,20
AKMH42J 480V,19573,19,8.06,42,6000,10,0.43,3.1,0.82,1.45,3000,20,0,0.744,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,680,1,16.12,20
AKMH43E 230V,19574,19,2.68,13.7,1500,10,1.72,32.6,8.63,2.09,750,20,0,2.3472,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,320,1,5.36,20
AKMH43E 400V,19575,19,2.68,13.7,2500,10,1.72,32.6,8.63,2.09,1250,20,0,2.3472,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,5.36,20
AKMH43E 480V,19576,19,2.68,13.7,3000,10,1.72,32.6,8.63,2.09,1500,20,0,2.3472,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,5.36,20
AKMH43H 230V,19577,19,5.24,27.2,3000,10,0.89,8.8,2.12,2.09,1500,20,0,1.2672,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,320,1,10.48,20
AKMH43H 400V,19578,19,5.24,27.2,6000,10,0.89,8.8,2.12,2.09,3000,20,0,1.2672,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,560,1,10.48,20
AKMH43H 480V,19579,19,5.24,27.2,6000,10,0.89,8.8,2.12,2.09,3000,20,0,1.2672,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,680,1,10.48,20
AKMH43L 230V,19580,19,10.9,55.8,6000,10,0.42,2,0.57,2.09,3000,20,0,0.672,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,320,1,21.8,20
AKMH43L 400V,19581,19,10.9,55.8,6000,10,0.42,2,0.57,2.09,3000,20,0,0.672,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,560,1,21.8,20
AKMH43L 480V,19582,19,10.9,55.8,6000,10,0.42,2,0.57,2.09,3000,20,0,0.672,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,680,1,21.8,20
AKMH44E 230V,19583,19,2.79,14.5,1200,10,2.04,33.9,8.66,2.73,600,20,0,2.4408,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,320,1,5.58,20
AKMH44E 400V,19584,19,2.79,14.5,2000,10,2.04,33.9,8.66,2.73,1000,20,0,2.4408,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,5.58,20
AKMH44E 480V,19585,19,2.79,14.5,2500,10,2.04,33.9,8.66,2.73,1250,20,0,2.4408,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,5.58,20
AKMH44H 230V,19586,19,5.49,28.1,2500,10,1.06,9.1,2.25,2.73,1250,20,0,1.3104,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,320,1,10.98,20
AKMH44H 400V,19587,19,5.49,28.1,5000,10,1.06,9.1,2.25,2.73,2500,20,0,1.3104,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,560,1,10.98,20
AKMH44H 480V,19588,19,5.49,28.1,6000,10,1.06,9.1,2.25,2.73,3000,20,0,1.3104,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,680,1,10.98,20
AKMH44K 230V,19589,19,9.9,50.5,5000,10,0.59,2.8,0.7,2.73,2500,20,0,0.672,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,320,1,19.8,20
AKMH44K 400V,19590,19,9.9,50.5,6000,10,0.59,2.8,0.7,2.73,3000,20,0,0.672,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,560,1,19.8,20
AKMH44K 480V,19591,19,9.9,50.5,6000,10,0.59,2.8,0.7,2.73,3000,20,0,0.672,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,680,1,19.8,20
AKMH51E 230V,19592,19,2.38,13.8,1200,10,1.72,36.6,9,3.42,600,20,0,2.6352,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,320,1,4.76,20
AKMH51E 400V,19593,19,2.38,13.8,2500,10,1.72,36.6,9,3.42,1250,20,0,2.6352,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,4.76,20
AKMH51E 480V,19594,19,2.38,13.8,3000,10,1.72,36.6,9,3.42,1500,20,0,2.6352,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,4.76,20
AKMH51H 230V,19595,19,5.02,30,3000,10,0.8,7.9,2,3.42,1500,20,0,1.1376,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,320,1,10.04,20
AKMH51H 400V,19596,19,5.02,30,5500,10,0.8,7.9,2,3.42,2750,20,0,1.1376,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,560,1,10.04,20
AKMH51H 480V,19597,19,5.02,30,5500,10,0.8,7.9,2,3.42,2750,20,0,1.1376,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,680,1,10.04,20
AKMH51L 230V,19598,19,10,59.5,5500,10,0.41,2.1,0.58,3.42,2750,20,0,0.7056,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,320,1,20,20
AKMH51L 400V,19599,19,10,59.5,5500,10,0.41,2.1,0.58,3.42,2750,20,0,0.7056,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,560,1,20,20
AKMH51L 480V,19600,19,10,59.5,5500,10,0.41,2.1,0.58,3.42,2750,20,0,0.7056,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,680,1,20,20
AKMH52E 400V,19601,19,2.43,15,1500,10,2.79,44.7,8.98,6.22,750,20,0,3.2184,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,560,1,4.86,20
AKMH52E 480V,19602,19,2.43,15,2000,10,2.79,44.7,8.98,6.22,1000,20,0,3.2184,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,603,680,1,4.86,20
AKMH52H 230V,19603,19,4.81,29.5,1800,10,1.44,11.9,2.37,6.22,900,20,0,1.7136,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,320,1,9.62,20
AKMH52H 400V,19604,19,4.81,29.5,3500,10,1.44,11.9,2.37,6.22,1750,20,0,1.7136,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,560,1,9.62,20
AKMH52H 480V,19605,19,4.81,29.5,4000,10,1.44,11.9,2.37,6.22,2000,20,0,1.7136,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,680,1,9.62,20
AKMH52L 230V,19606,19,9.5,58,3500,10,0.75,3.24,0.63,6.22,1750,20,0,0.7776,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,320,1,19,20
AKMH52L 400V,19607,19,9.5,58,4500,10,0.75,3.24,0.63,6.22,2250,20,0,0.7776,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,560,1,19,20
AKMH52L 480V,19608,19,9.5,58,4500,10,0.75,3.24,0.63,6.22,2250,20,0,0.7776,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,680,1,19,20
AKMH52M 230V,19608,19,10.7,65.5,4500,10,0.66,2.5,0.51,6.22,2250,20,0,0.84,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,320,1,21.4,20
AKMH52M 400V,19609,19,10.7,65.5,4500,10,0.66,2.5,0.51,6.22,2250,20,0,0.84,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,560,1,21.4,20
AKMH52M 480V,19610,19,10.7,65.5,4500,10,0.66,2.5,0.51,6.22,2250,20,0,0.84,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,680,1,21.4,20
AKMH53H 400V,19611,19,5.29,33,3000,10,1.75,11.4,2.12,9.12,1500,20,0,1.6416,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,560,1,10.58,20
AKMH53H 480V,19612,19,5.29,33,3500,10,1.75,11.4,2.12,9.12,1750,20,0,1.6416,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,680,1,10.58,20
AKMH53L 230V,19613,19,9.43,59,3000,10,0.99,3.64,0.71,9.12,1500,20,0,0.8736,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,320,1,18.86,20
AKMH53L 400V,19614,19,9.43,59,3500,10,0.99,3.64,0.71,9.12,1750,20,0,0.8736,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,560,1,18.86,20
AKMH53L 480V,19615,19,9.43,59,3500,10,0.99,3.64,0.71,9.12,1750,20,0,0.8736,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,680,1,18.86,20
AKMH53P 230V,19616,19,15.2,95.5,3500,10,0.6,1.3,0.3,9.12,1750,20,0,0.624,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,620,320,1,30.4,20
AKMH53P 400V,19617,19,15.2,95.5,3500,10,0.6,1.3,0.3,9.12,1750,20,0,0.624,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,620,560,1,30.4,20
AKMH53P 480V,19618,19,15.2,95.5,3500,10,0.6,1.3,0.3,9.12,1750,20,0,0.624,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,620,680,1,30.4,20
AKMH54H 230V,19619,19,4.12,27.5,1000,10,2.57,18.3,3.22,11.92,500,20,0,2.6352,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,320,1,8.24,20
AKMH54H 400V,19620,19,4.12,27.5,1800,10,2.57,18.3,3.22,11.92,900,20,0,2.6352,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,560,1,8.24,20
AKMH54H 480V,19621,19,4.12,27.5,2000,10,2.57,18.3,3.22,11.92,1000,20,0,2.6352,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,680,1,8.24,20
AKMH54L 230V,19622,19,9.29,62.5,2500,10,1.13,3.5,0.67,11.92,1250,20,0,0.84,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,320,1,18.58,20
AKMH54L 400V,19633,19,9.29,62.5,3000,10,1.13,3.5,0.67,11.92,1500,20,0,0.84,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,560,1,18.58,20
AKMH54L 480V,19634,19,9.29,62.5,3000,10,1.13,3.5,0.67,11.92,1500,20,0,0.84,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,680,1,18.58,20
AKMH54P 230V,19635,19,14.5,98,3000,10,0.74,1.5,0.32,11.92,1500,20,0,0.72,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,620,320,1,29,20
AKMH54P 400V,19636,19,14.5,98,3000,10,0.74,1.5,0.32,11.92,1500,20,0,0.72,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,620,560,1,29,20
AKMH54P 480V,19637,19,14.5,98,3000,10,0.74,1.5,0.32,11.92,1500,20,0,0.72,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,620,680,1,29,20
AKMH54K 320V,19638,19,7.6,29.1,2000,10,1.5,6.2,1.11,11.92,1000,20,0,1.488,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,320,1,15.2,20
AKMH54K 560V,19639,19,7.6,29.1,3000,10,1.5,6.2,1.11,11.92,1500,20,0,1.488,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,560,1,15.2,20
AKMH54K 640V,19640,19,7.6,29.1,3000,10,1.5,6.2,1.11,11.92,1500,20,0,1.488,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,640,1,15.2,20
AKMH62H 230V,19641,19,5.3,27.1,1000,10,2.2,25.4,3.32,16.9,500,20,0,3.6576,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,320,1,10.6,20
AKMH62H 400V,19642,19,5.3,27.1,1800,10,2.2,25.4,3.32,16.9,900,20,0,3.6576,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,560,1,10.6,20
AKMH62H 480V,19643,19,5.3,27.1,2000,10,2.2,25.4,3.32,16.9,1000,20,0,3.6576,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,680,1,10.6,20
AKMH62L 230V,19644,19,11.9,60,2500,10,1,5.4,0.757,16.9,1250,20,0,1.8144,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,320,1,23.8,20
AKMH62L 400V,19645,19,11.9,60,5000,10,1,5.4,0.757,16.9,2500,20,0,1.8144,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,560,1,23.8,20
AKMH62L 480V,19646,19,11.9,60,5500,10,1,5.4,0.757,16.9,2750,20,0,1.8144,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,680,1,23.8,20
AKMH62M 230V,19647,19,13.1,67,3000,10,0.91,4.4,0.587,16.9,1500,20,0,1.4784,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,320,1,26.2,20
AKMH62M 400V,19648,19,13.1,67,5500,10,0.91,4.4,0.587,16.9,2750,20,0,1.4784,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,560,1,26.2,20
AKMH62M 480V,19649,19,13.1,67,5500,10,0.91,4.4,0.587,16.9,2750,20,0,1.4784,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,680,1,26.2,20
AKMH63H 400V,19650,19,5.2,28,1500,10,3,28.1,3.45,24.2,750,20,0,4.0464,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,560,1,10.4,20
AKMH63H 480V,19651,19,5.2,28,1800,10,3,28.1,3.45,24.2,900,20,0,4.0464,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,606,680,1,10.4,20
AKMH63L 230V,19652,19,10.6,55.4,1800,10,1.5,7.4,0.957,24.2,900,20,0,2.4864,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,320,1,21.2,20
AKMH63L 400V,19653,19,10.6,55.4,3000,10,1.5,7.4,0.957,24.2,1500,20,0,2.4864,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,560,1,21.2,20
AKMH63L 480V,19654,19,10.6,55.4,3500,10,1.5,7.4,0.957,24.2,1750,20,0,2.4864,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,680,1,21.2,20
AKMH63M 230V,19655,19,13,69,2000,10,1.24,4.9,0.627,24.2,1000,20,0,1.6464,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,320,1,26,20
